file,Sub-IForest,IForest,Sub-LOF,LOF,POLY,MatrixProfile,KShapeAD,SAND,Series2Graph,SR,Sub-PCA,Sub-HBOS,Sub-OCSVM,Sub-MCD,Sub-KNN,KMeansAD,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,Lag-Llama,Chronos,TimesFM,MOMENT (ZS),MOMENT (FT),ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
814_Exathlon_id_5_Facility_tr_10766_1st_12590.csv,0.867204725728757,0.7878774826269490,0.1373180502975550,0.1786440185015750,0.9856886445952810,0.7305457669059210,0.5245831491367470,0.1110946156618070,0.9788658368505960,0.9574850393124790,0.9809375963796740,0.8049701176791680,0.3544781860380970,0.5113342100659290,0.7660188407297180,0.8299932072356470,0.8003316969188800,0.8028383245917850,0.9265708318753920,0.8348921106604800,0.1273802001201360,0.9793169761878070,0.9962928975508960,0.6664442691169550,0.5851953158528730,0.6850831764304830,0.7923073056486680,0.7465282057942160,0.4137790087722940,0.6920162534586960,0.9900388050264780,0.9896904041744020,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
815_Exathlon_id_6_Facility_tr_10766_1st_12590.csv,0.8765803339359820,0.5558587542827240,0.2360149427582630,0.2278486567617610,0.9988678425769830,0.7713291816142320,0.8482337645077200,0.5800085533166680,0.9920310658711690,0.7879612150787240,0.9997489698207880,0.8744528268801380,0.2705116982417460,0.1750347609879730,0.3799673336765340,0.41052910509608,0.92564822943869,0.7284479499235260,0.5788531080185570,0.6946726202028590,0.143008597323912,0.8178190275574300,0.9994186294383590,0.6453111981606180,0.8663434203810730,0.8680083748652210,0.8645148510781740,0.7834012032132240,0.6654805854011050,0.841590571798161,0.9981523159175830,0.9980585546429220,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
816_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,0.1216167240164430,0.6535071522367820,0.1669695016124610,0.1488317017437080,0.7028638329248750,0.1460694823803770,0.1180306892850970,0.131134421567095,0.4261440738816700,0.7110380888558410,0.913978605729142,0.1154031423840700,0.1552646953476590,0.1286756607956410,0.124206746724039,0.1490523188846610,0.1962414146412620,0.655124914756584,0.8292598680169740,0.821410195166671,0.1278952366041220,0.8868455764670010,0.9088011284933420,0.2143900478896390,0.5456729116375650,0.5267724074433420,0.5910378395586410,0.5572084849594710,0.5180761710187020,0.5545094382188660,0.8906003917093690,0.8922311103207170,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
817_Exathlon_id_8_Facility_tr_10766_1st_12590.csv,0.4791116429482410,0.4789533190538220,0.437825448492582,0.1307835912195380,0.4217788131290680,0.6102783625833280,0.3993215744631750,0.3555209214993340,0.3203283574752640,0.4448643373134460,0.6459802200366530,0.3503361382242940,0.4557150350261810,0.2843697341539200,0.558873709788834,0.4701172021948740,0.1959801567000530,0.4731746701195570,0.4928592761591030,0.6908182057047730,0.1826737419806880,0.683534437480241,0.874370074858941,0.4640781134973930,0.3010786192549440,0.2581586380760590,0.23127788923644,0.2613176753982610,0.2616187612192850,0.2706051682827860,0.433867267781944,0.4505683681585120,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
818_Exathlon_id_9_Facility_tr_11665_1st_13484.csv,0.543049648411788,0.9842351717303320,0.1570368772888610,0.1590613610831930,0.7942109665803610,0.1542221814423490,0.0368049617059882,0.0419999005790611,0.6984429038882870,0.8724676713334750,0.9996498017571090,0.7437701067390950,0.0637903633009505,0.0919470129487344,0.2928881824975030,0.1506996096943530,0.1262093079452790,0.8993418382618160,0.9814719667278230,0.9807873230185950,0.0676113138162231,0.9824797169110240,0.99970379614177,0.3940789417967620,0.8352116288687180,0.8563377384508900,0.8292427196323170,0.8846698942397030,0.5577924904307490,0.8158709883072880,0.9909636612677060,0.9933772994204110,46660,2928,3,976.0,0.0627518216888126,0,1
819_Exathlon_id_10_Facility_tr_10766_1st_12590.csv,0.3290140462692600,0.7485555281072770,0.1767722568662760,0.2652640877920950,0.9240194071387130,0.3545650616136230,0.6613495979889240,0.426575674995919,0.8981788594621820,0.8831332024374860,0.9995980728122250,0.1816678122431040,0.4387554966892130,0.5479564335455630,0.3049331770974180,0.2111190461694970,0.1424080441486050,0.9406211020654000,0.9608825439884710,0.959219151273479,0.1380415738080030,0.9773570514998690,0.9988321649522930,0.808045662638918,0.5551803208615200,0.6913402497582400,0.7333051038404090,0.7531076385510860,0.6573899194958730,0.7020055854964160,0.9673607027597010,0.969465595190079,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
820_Exathlon_id_11_Facility_tr_11665_1st_13484.csv,0.1784831478993010,0.7746006928650710,0.1424328440744860,0.2841242436356850,0.8030991473332480,0.6335307864965730,0.1581431196171770,0.1379292187172980,0.5784456650880880,0.7009907312128520,0.8841203404186410,0.0842970696549991,0.1513134090196850,0.1333373053757090,0.5090937346550220,0.5148214445549930,0.0416523642536076,0.5645090184814870,0.8227836515541080,0.8282358391830360,0.0656752058210108,0.8673368391494440,0.8904100308033480,0.429717278060969,0.5381765998192950,0.590699619684473,0.5210380865269930,0.4230707184854020,0.4727769483568630,0.5224611531114250,0.9054787344972180,0.9233792977395600,46660,2928,3,976.0,0.0627518216888126,0,1
821_Exathlon_id_12_Facility_tr_6985_1st_7085.csv,0.1228128563259080,0.8406719111565380,0.3606300700829010,0.1356255763686310,0.419002659514058,0.1519881078805480,0.0729612160016628,0.077877219664029,0.1749305379553740,0.3478269464402660,0.9560666373598760,0.1250492848831630,0.2701054745057300,0.0561248836123065,0.0565740774965948,0.0569645629647684,0.0664672127646505,0.3667966965847100,0.9484089864677400,0.9480989988409310,0.2279182649270400,0.9508996999889190,0.9875835107071930,0.1266396767356620,0.3124455913571080,0.3077312368239060,0.1813695098214950,0.2867370579413810,0.1446252230420210,0.1242091791156840,0.6418948457324060,0.6117737188805110,46649,4856,5,971.2,0.1040965508371030,0,1
822_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,0.4791116429482410,0.4789533190538220,0.437825448492582,0.1307835912195380,0.4217788131290680,0.6102783625833280,0.3190733587079320,0.2433621377879720,0.3203283574752640,0.4448643373134460,0.6459802200366530,0.3503361382242940,0.4557150350261810,0.2843697341539200,0.558873709788834,0.4705410374225600,0.1947743195239620,0.4812867191407390,0.4927105602164270,0.4921910948924330,0.1930235674329440,0.6812914243762140,0.8772755263948760,0.4858906560705440,0.2523090401453360,0.1967998859713910,0.3297967068865770,0.2574720926852000,0.2616187612192850,0.2706051682827860,0.4344567811125880,0.4505046066989790,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
823_Exathlon_id_14_Facility_tr_10766_1st_12590.csv,0.5859771250548850,0.7797696085710360,0.2449352162400040,0.4088189482590910,0.6745544554450600,0.704700145863814,0.088628566792776,0.2192288280780480,0.2887248135221560,0.9885957516896220,0.9999141390317830,0.7625019753079760,0.1285270049186190,0.2739236896666620,0.4594065662972030,0.2308289238949810,0.802987115749338,0.8749360299896480,0.9962567786900310,0.995752294195926,0.18566007999098,0.9968226637926310,0.9999142103620430,0.4023343226867870,0.7905823276625160,0.8854896387031870,0.8331071476286600,0.9045311950657350,0.7752267153335270,0.8620191369658530,0.9745280042772390,0.9857040481929020,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
824_Exathlon_id_15_Facility_tr_10766_1st_12590.csv,0.707515389320347,0.669580334029707,0.3020927649900920,0.1264652595132050,0.9654072684369010,0.8651540471020900,0.3485422324430990,0.1539879193104530,0.7328784611164760,0.7722374713501680,0.9801094811128390,0.6238981188219960,0.4041965441728240,0.2445798907081490,0.7060631937474300,0.3447094321859510,0.0828311082967267,0.6223227045986690,0.7915929594471000,0.5953776940613470,0.1878278224976480,0.9607112701279930,0.994807524576821,0.6970206707458080,0.4550625438898730,0.5385287305802710,0.5933143242850800,0.5789610795859210,0.4764933949320140,0.461153254050502,0.9811491965635460,0.9770077285149470,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
826_Exathlon_id_17_Facility_tr_11665_1st_13484.csv,0.1784831478993010,0.7746006928650710,0.1424328440744860,0.2841242436356850,0.8030991473332480,0.6335307864965730,0.1459282759213040,0.1630781627692380,0.5784456650880880,0.7009907312128520,0.8841203404186410,0.0842970696549991,0.1513134090196850,0.1333373053757090,0.5090937346550220,0.5124061764318700,0.0416604372509202,0.561080417135891,0.8227836515541080,0.8282358391830360,0.0627006460364318,0.8673368391494440,0.8904100308033480,0.7940846673192910,0.6213923062909260,0.5653337014904250,0.5464656975121800,0.424131643045528,0.4727769483568630,0.5224611531114250,0.9059868314250230,0.9235161823559150,46660,2928,3,976.0,0.0627518216888126,0,1
827_Exathlon_id_18_Facility_tr_10766_1st_12590.csv,0.707515389320347,0.669580334029707,0.3020927649900920,0.1264652595132050,0.9654072684369010,0.8651540471020900,0.4577186051123300,0.1108631979595020,0.7328784611164760,0.7722374713501680,0.9801094811128390,0.6238981188219960,0.4041965441728240,0.2445798907081490,0.7060631937474300,0.3587312840801950,0.08045524599489,0.6077995920902400,0.8077831326353280,0.7628024174547600,0.1357070209466750,0.9587872428218050,0.9948828872190400,0.6776111720852650,0.4997225931021870,0.5100537175977940,0.4088224560253400,0.5859558596861010,0.4764933949320140,0.461153254050502,0.9815431176540920,0.9772575478578470,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
828_Exathlon_id_19_Facility_tr_11663_1st_13482.csv,0.1402714870734350,0.6688204932923200,0.3923126499903040,0.2776469549735340,0.7566734360273870,0.6249783341475760,0.0858609208111649,0.2071403530348490,0.3173738323567140,0.6592565129703580,0.9319125508030190,0.0872214029187521,0.117448238033019,0.1942600375016120,0.7302836140057410,0.3854201688887,0.0358624360605009,0.473396879272511,0.8822470833343120,0.8870542594635100,0.0642186126684043,0.9257565944621260,0.922414841595404,0.1072439638682530,0.4001821921595980,0.3719368735264960,0.3397769550095470,0.3093267066166830,0.330993544867603,0.3680001707686050,0.8792270418037080,0.9062239396156260,46655,2948,3,982.6666666666670,0.063187225377773,0,1
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,0.1216167240164430,0.6535071522367820,0.1669695016124610,0.1488317017437080,0.7028638329248750,0.1460694823803770,0.117438704225664,0.1251049014650110,0.4261440738816700,0.7110380888558410,0.913978605729142,0.1154031423840700,0.1552646953476590,0.1286756607956410,0.124206746724039,0.1481990042066710,0.1974482363547200,0.5509294676289890,0.8292599400844230,0.8214037407869340,0.1271508707624740,0.8868455764670010,0.9088011284933420,0.2351415964557130,0.5106541475666220,0.5044285871872900,0.5950513406910850,0.5545473092640330,0.5180761710187020,0.5545094382188660,0.8899898897014810,0.8918516083725580,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
830_Exathlon_id_21_Facility_tr_10766_1st_12590.csv,0.6426548772788800,0.6743176120366580,0.1756469802749540,0.2185103275970090,0.7764592005798450,0.9373294469682930,0.256558335551915,0.1815371324100790,0.6584961286765140,0.8948653624605120,0.9871328472732010,0.1875471576807210,0.2774910874289010,0.2472864124660420,0.643304540751774,0.6285989367364650,0.0688962636334882,0.5350637047708810,0.941990893786409,0.94215569830677,0.1284296907247240,0.9833252880195220,0.9886397810898270,0.2076368628044200,0.5068624805523630,0.5650248890963790,0.5789764190070650,0.4368956436116330,0.4792955775551260,0.5052806014224950,0.9397467405185720,0.9617380757700320,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
831_Exathlon_id_22_Facility_tr_11665_1st_13484.csv,0.1784831478993010,0.7746006928650710,0.1424328440744860,0.2841242436356850,0.8030991473332480,0.6335307864965730,0.2136720691739170,0.2384232456975,0.5784456650880880,0.7009907312128520,0.8841203404186410,0.0842970696549991,0.1513134090196850,0.1333373053757090,0.5090937346550220,0.5002449913034440,0.041656602163856,0.5644817614163050,0.8227836515541080,0.8282358391830360,0.0642975091438917,0.8673368391494440,0.8904100308033480,0.7111662043399830,0.5598921937219760,0.585708047502634,0.4935856152543410,0.4234339246397470,0.4727769483568630,0.5224611531114250,0.9049397951129440,0.9253758304298280,46660,2928,3,976.0,0.0627518216888126,0,1
832_Exathlon_id_23_Facility_tr_10766_1st_12590.csv,0.1216167240164430,0.6535071522367820,0.1669695016124610,0.1488317017437080,0.7028638329248750,0.1460694823803770,0.1167191472713080,0.1173889815729660,0.4261440738816700,0.7110380888558410,0.913978605729142,0.1154031423840700,0.1552646953476590,0.1286756607956410,0.124206746724039,0.1499166500199580,0.1991194073145020,0.632231642115663,0.8292598600133050,0.821410195166671,0.1273517888660430,0.8868455764670010,0.9088011284933420,0.3440356689482490,0.568602534130835,0.5365328702563210,0.5581028733655330,0.5544390949332630,0.5180761710187020,0.5545094382188660,0.8898267110857570,0.8907753067321770,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
833_Exathlon_id_24_Facility_tr_10766_1st_12590.csv,0.8765803339359820,0.5558587542827240,0.2360149427582630,0.2278486567617610,0.9988678425769830,0.7713291816142320,0.6014211744852780,0.3763145120971500,0.9920310658711690,0.7879612150787240,0.9997489698207880,0.8744528268801380,0.2705116982417460,0.1750347609879730,0.3799673336765340,0.4052968942814340,0.924135422295312,0.7550408489942250,0.5836307404188540,0.5716004388285180,0.1409721170508810,0.8175747122110510,0.9994188767334780,0.6519915321434830,0.86803386593274,0.8570168471841390,0.8790538452970990,0.7847121223809980,0.6654805854011050,0.841590571798161,0.998111767721402,0.9980529207477440,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
834_Exathlon_id_25_Facility_tr_11665_1st_13484.csv,0.1784831478993010,0.7746006928650710,0.1424328440744860,0.2841242436356850,0.8030991473332480,0.6335307864965730,0.1706872408458590,0.2916583155016150,0.5784456650880880,0.7009907312128520,0.8841203404186410,0.0842970696549991,0.1513134090196850,0.1333373053757090,0.5090937346550220,0.5054562728189880,0.0416648840690377,0.5668235744570270,0.8227836515541080,0.8282358391830360,0.0653644201474731,0.8673368391494440,0.8904100308033480,0.1971506561850690,0.5125314292460010,0.5896825320747990,0.5581089921168760,0.4244674680623150,0.4727769483568630,0.5224611531114250,0.9065755731569210,0.9242338139721610,46660,2928,3,976.0,0.0627518216888126,0,1
835_Exathlon_id_26_Facility_tr_10766_1st_12590.csv,0.5787814281826110,0.4797036575591640,0.7511496101884880,0.169037972516045,0.2447592556151210,0.7840336658643660,0.6922935834927500,0.6421198894948810,0.3493566496358350,0.6353025398494840,0.9288599365222700,0.6232669134658890,0.7939666934078570,0.2364613863153880,0.8370988830735750,0.9209504251669210,0.5809671937579370,0.1541415322338910,0.0688198215632257,0.0688244746379515,0.1300839891635340,0.0680866735980285,0.0681153346122178,0.170384613816807,0.226401603121623,0.1831803172654280,0.2310063217977210,0.1815078164331320,0.215682830227587,0.1760402482398960,0.3049489278155880,0.3692939578248590,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
836_Exathlon_id_27_Facility_tr_10766_1st_12590.csv,0.8765803339359820,0.5558587542827240,0.2360149427582630,0.2278486567617610,0.9988678425769830,0.7713291816142320,0.855141944125312,0.3725826236971660,0.9920310658711690,0.7879612150787240,0.9997489698207880,0.8744528268801380,0.2705116982417460,0.1750347609879730,0.3799673336765340,0.4014149373831880,0.9249627081322030,0.7385399570247700,0.5997205337095160,0.5564892796971630,0.1374799580368250,0.8173426047133430,0.99941853204422,0.6719454110787920,0.9184796367432600,0.8629872391701500,0.8225049936289030,0.7849760725894670,0.6654805854011050,0.841590571798161,0.998123843805898,0.9980231832168580,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
837_Exathlon_id_28_Facility_tr_8898_1st_8998.csv,0.1013920912953490,0.5728525687431000,0.0967896045776734,0.0922566007735637,0.6015657671145510,0.0473733949631405,0.0474907664902627,0.1323055388155310,0.3975111254218520,0.5196534152748550,0.9996720028794100,0.1158843060512770,0.1004436620779970,0.0779827097685141,0.0575978310832638,0.0495702448301522,0.6892497094375800,0.1039995212998130,0.0498934263060519,0.0499416435746071,0.0941889155790663,0.0496603811638337,0.0485104416344554,0.0994440055931672,0.0727920573150937,0.0853293099898267,0.0599632250067617,0.0848059439257028,0.0534918760164115,0.0587843774617527,0.1528308278364800,0.1648489212004850,46650,3891,4,972.75,0.0834083601286173,0,1
838_Exathlon_id_29_Facility_tr_10766_1st_12590.csv,0.4791116429482410,0.4789533190538220,0.437825448492582,0.1307835912195380,0.4217788131290680,0.6102783625833280,0.3834418323142240,0.355930213829892,0.3203283574752640,0.4448643373134460,0.6459802200366530,0.3503361382242940,0.4557150350261810,0.2843697341539200,0.558873709788834,0.4702909864773040,0.1982612173383240,0.4843903377271040,0.491742324768415,0.43514581695707,0.2529171192469520,0.6849118102049300,0.8772769511802180,0.4423237168569620,0.2434700330531300,0.2104098807574420,0.2119148159351420,0.2609206216160800,0.2616187612192850,0.2706051682827860,0.4349709329760640,0.4506440197811740,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
839_Exathlon_id_30_Facility_tr_10766_1st_12590.csv,0.1216167240164430,0.6535071522367820,0.1669695016124610,0.1488317017437080,0.7028638329248750,0.1460694823803770,0.1188350637995930,0.1251049014650110,0.4261440738816700,0.7110380888558410,0.913978605729142,0.1154031423840700,0.1552646953476590,0.1286756607956410,0.124206746724039,0.14594266340306,0.1983770011944360,0.6182795734405500,0.8292598428892140,0.8214103123885880,0.132015185082851,0.8868455764670010,0.9088011284933420,0.2137164286459510,0.5464007795900520,0.526546925529319,0.5543399374993260,0.5567564533096940,0.5180761710187020,0.5545094382188660,0.8891404288061550,0.8914569851508060,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
840_Exathlon_id_31_Facility_tr_10766_1st_12590.csv,0.707515389320347,0.669580334029707,0.3020927649900920,0.1264652595132050,0.9654072684369010,0.8651540471020900,0.259058954095267,0.1414457451460750,0.7328784611164760,0.7722374713501680,0.9801094811128390,0.6238981188219960,0.4041965441728240,0.2445798907081490,0.7060631937474300,0.4034896795918460,0.0812233349225688,0.6166434660597800,0.8324380680183080,0.6925003078878390,0.1718519902705730,0.9597766363825560,0.9931424066766020,0.8416276463511280,0.4985370901660060,0.519485579569118,0.4612360460824960,0.5839839196315670,0.4764933949320140,0.461153254050502,0.9811839633597170,0.9769041203617030,43066,5437,3,1812.3333333333300,0.1262480843356710,0,1
841_Exathlon_id_32_Facility_tr_11663_1st_13482.csv,0.6444167126481710,0.8703457861794930,0.1388427970891850,0.2943051090275910,0.8119187675309300,0.1896838095503170,0.0346507299822739,0.0529054668985544,0.7494026960342570,0.8419921426000610,0.9986201088222420,0.8672589388521050,0.0891397881051654,0.0889903786451596,0.4467597995648720,0.2418578257007630,0.2083364069385060,0.7826020517483300,0.9650476789374690,0.963050910568858,0.1386877507386310,0.9669039543282020,0.998708191474183,0.1635308214936570,0.6124118082125740,0.8210159351791730,0.7331967779168950,0.8236955899261710,0.3661484104987630,0.7004659164185510,0.9579989373642170,0.9814624010905700,46655,2948,3,982.6666666666670,0.063187225377773,0,1
