file,IForest,LOF,PCA,HBOS,OCSVM,MCD,KNN,KMeansAD,COPOD,CBLOF,EIF,RobustPCA,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,0.0245057416189493,0.0162966284448239,0.0187785754780488,0.035176348343067,0.1284367276908020,0.0280043716451938,0.0127834268456073,0.1011538472611350,0.020192365592383,0.032130066115917,0.0474412577761624,0.0147045681171599,0.0758814964486618,0.0735887883796227,0.0170419451156662,0.0164593824797202,0.0641096910677494,0.0172905720674049,0.0172756105372506,0.0232450431249426,0.0130838427561439,0.0126745796483659,0.0129498875163867,200001,3734,3,1244.6666666666700,0.0186699066504667,0,1
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,0.0045517223220755,0.0042153403242574,0.0036911920063432,0.0057840420111758,0.0047180578686809,0.0055660959920863,0.0033654969219523,0.0060744281857604,0.0065573381646112,0.0052489657051075,0.0065296125028307,0.0101679399818672,0.0063458297033028,0.0088336264856344,0.053680553416385,0.042215005010192,0.0152742551620015,0.0502404854090068,0.050166916575841,0.0108984492363639,0.0031887552604533,0.0032536543668862,0.0033265154683144,200001,1009,1,1009.0,0.0050449747751261,0,1
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,0.0135593384424111,0.0137316734712666,0.024561417343747,0.0189475494654503,0.0121491098456892,0.0135905126578532,0.0104535266086961,0.0438224815246438,0.0282380206984818,0.0262360829966755,0.0242346199543227,0.0463330733467991,0.0125033589120979,0.0144450944039656,0.1247402540729900,0.1151354512270670,0.0164686087483757,0.1272724792002030,0.1272527660337870,0.0521116833033048,0.010265943861233,0.0103411747026226,0.0105998176406181,200001,3144,3,1048.0,0.0157199214003929,0,1
057_SMD_id_1_Facility_tr_4529_1st_4629.csv,0.1046631660276050,0.052220548625202,0.2396796282811130,0.0715346982612793,0.359539034673083,0.1656162095096840,0.1301997268414040,0.2695901260145680,0.0688558746161324,0.3276978129762050,0.3364769106823670,0.0656369199114903,0.2594868008067450,0.4143924483984910,0.4381378736330960,0.2793441264357580,0.028071277950418,0.2665890245583610,0.2651843402555590,0.140676531877085,0.0861029985175181,0.0488291658075727,0.072632133792192,23694,542,10,54.2,0.0228749894488056,0,1
058_SMD_id_2_Facility_tr_1087_1st_1187.csv,0.5984699356355680,0.2044547026064860,0.3430070197384820,0.608556613646213,0.4691672388716830,0.6597818658189850,0.438878718065234,0.5002503908173900,0.2264186789168090,0.3661772277722320,0.5935526607556490,0.0529919157640234,0.5602954388585760,0.6158332617378940,0.6106790403999660,0.5455544261316080,0.0619481027248,0.2044483543684060,0.2018769141943430,0.3216838234866550,0.1509683482541690,0.2384891003502440,0.2052950336735880,28726,1194,11,108.54545454545500,0.0415651326324584,0,1
059_SMD_id_3_Facility_tr_757_1st_857.csv,0.3622451574445640,0.1238531570992060,0.4089981858542030,0.3127266557406590,0.3091741188334190,0.1850953955673900,0.4361267193227300,0.3958940794218400,0.2708716511176590,0.304096441805977,0.3606923273385650,0.0206465082710311,0.0151042440637494,0.3000345135849470,0.3071723015138330,0.1802816650471330,0.0145506610912651,0.1291153473245240,0.0164345795486461,0.0446208956343609,0.0725638981992841,0.0846725717910439,0.0596789269994243,23689,269,10,26.9,0.0113554814470851,0,1
060_SMD_id_4_Facility_tr_7176_1st_10609.csv,0.0480833898490262,0.0798770197652588,0.1359101169984230,0.0383844016399331,0.1235290801963150,0.0768713127967094,0.1085021054597920,0.1317246310499830,0.0271693701301598,0.1889785641118430,0.2819280981125530,0.022292022703034,0.531336151573894,0.3060105699236690,0.2960794740255120,0.285188117561763,0.0870412664618398,0.0521743378079556,0.0742034935359977,0.0877616029517258,0.1159747012291590,0.1678609423519280,0.1155072407203800,28705,434,5,86.8,0.0151193171921268,0,1
061_SMD_id_5_Facility_tr_7176_1st_15144.csv,0.3266165484223190,0.0872627343911162,0.3283430314236010,0.364415180240117,0.2267679513077150,0.2031119814212910,0.1813212769730770,0.1826319051397430,0.3465644173636700,0.3139778410145180,0.260671421869905,0.4127017851289090,0.1041915650325390,0.2152697418280320,0.2647899091175260,0.2602790710710330,0.1834575765333760,0.3518803583812140,0.3548123883942930,0.1909599113207820,0.2853055269042160,0.1884104211214920,0.2274105141927060,28704,1371,6,228.5,0.0477633779264214,0,1
063_SMD_id_7_Facility_tr_5923_1st_6506.csv,0.2094254264068680,0.1182794134358270,0.2534343083317030,0.2673130081544860,0.3890795036173080,0.2329736423908450,0.2772309530269510,0.4519992774077900,0.1801405658494870,0.3094814451654970,0.4572004576174500,0.1479204580884570,0.3502550224496460,0.33511063734816,0.3662869255096760,0.5046495546142870,0.263555996701067,0.2358684345632520,0.2463865041884790,0.2267587325262600,0.1328837879294750,0.1161401288350900,0.1291512960056260,23694,1170,13,90.0,0.0493795897695619,0,1
064_SMD_id_8_Facility_tr_2272_1st_2372.csv,0.1676310337996280,0.2122276028602290,0.2506395640698530,0.1180658388708970,0.0579069236288163,0.1547856569430810,0.304721980197739,0.4136035571127890,0.1002149300520870,0.1288703957352160,0.164449735603095,0.1028830759299970,0.184557939294235,0.238241737046215,0.2347767498311180,0.1947366996377960,0.0411072299132448,0.1123658723490580,0.1179469475841240,0.2884869516282510,0.1468723887206720,0.3034745704410510,0.276568732051014,21203,782,10,78.2,0.03688157336226,0,1
